email,date,sender,recipient,subject,labels
76b8ef09-8f08-4708-99d2-1c0fbe39600b,2024-03-13 18:31:50,dawsonamy@example.net,john.doe@personal.com,Project Update - Conley Group,Work
06c4ad83-4e65-46f2-9f9c-5109824dc5e0,2024-03-09 18:31:50,johnstonkayla@example.org,john.doe@personal.com,Catching up,Personal
be50b16d-eae7-4827-bc6b-73d71e66fab8,2024-03-25 18:31:50,melanie57@example.org,john.doe@personal.com,Meeting Request: Next social natural.,Work
98949683-9662-4b71-992b-c2d72c882d26,2024-03-24 18:31:50,johnhenry@example.com,john.doe@personal.com,Project Update - Conway-Powers,Work
d2d93d4f-6799-4342-a7f5-25d0e3ba3c58,2024-03-26 18:31:50,nathanielrandall@example.com,john.doe@personal.com,Project Update - Schneider Group,Work
27883c50-f3a7-4fd8-a4ef-a8cca7c3dc8b,2024-03-29 18:31:50,perezkathy@example.com,john.doe@personal.com,Congress serve.: Politics matter school.,Personal
be40e9dc-9f13-4890-ae62-fb29c9b6b263,2024-03-28 18:31:50,john23@example.net,john.doe@personal.com,Exclusive Offer: Intuitive value-added concept,Spam
4dcdd9ea-28be-49ea-a5c5-db404bb131e1,2024-03-20 18:31:50,whicks@example.net,john.doe@personal.com,Exclusive Offer: Advanced motivating portal,Spam
ec4315dd-680e-466b-bc94-d20df618f103,2024-03-08 18:31:50,bradleysloan@example.com,john.doe@personal.com,How are you?,Personal
4a29b1a1-8ae1-4183-9972-cccd610625b9,2024-03-22 18:31:50,hartmandeborah@example.org,john.doe@personal.com,Limited Time Deal: syndicate B2C deliverables,Spam
e349422f-496b-407d-aa8a-e68b50f44b7b,2024-03-09 18:31:50,bharrison@example.net,john.doe@personal.com,Beat several.: Item pass door.,Personal
6164a763-4e19-4b1a-a803-486e9221058a,2024-02-29 18:31:50,kevincooper@example.org,john.doe@personal.com,Exclusive Offer: Profound composite customer loyalty,Spam
1a18c112-611c-444b-8a74-803d2e33ee81,2024-03-05 18:31:50,djohnson@example.net,john.doe@personal.com,Limited Time Deal: envisioneer enterprise portals,Spam
a0cef662-ec36-47d2-92a2-2bee67bfe507,2024-03-11 18:31:50,john.doe@personal.com,kimberlyvargas@example.net,Project Update - Shaw and Sons,Work
69fd76e9-1fd2-45fd-b899-8f74dc1e433d,2024-03-08 18:31:50,john.doe@personal.com,bsummers@example.org,Account state.: Guess shake security staff off.,Personal
8a741514-6519-4a16-b41e-c5eab7607c45,2024-03-17 18:31:50,johnhenry@example.com,john.doe@personal.com,Task Status: Operations geologist,Work
abddd758-2e37-48a4-beec-aa8923ed3269,2024-03-03 18:31:50,qcarson@example.org,john.doe@personal.com,Limited Time Deal: orchestrate enterprise users,Spam
96882cc2-1a51-4988-89df-47dac670aabd,2024-03-26 18:31:50,elizabeth80@example.com,john.doe@personal.com,Limited Time Deal: aggregate interactive channels,Spam
6aad1dd3-e1be-4616-aa51-d4183392a354,2024-03-04 18:31:50,ecampbell@example.net,john.doe@personal.com,Project Update - Jones-York,Work
8fa71f69-e7de-4a4a-a5f9-ecd8b1fd617c,2024-03-16 18:31:50,john.doe@personal.com,melanie66@example.org,Catching up,Personal
f2fea2bb-49d8-4dcc-9059-ce91f25f6405,2024-03-29 18:31:50,john.doe@personal.com,hanthony@example.org,How are you?,Personal
8b626cfd-fc19-4019-940d-9ad5c64dd815,2024-03-06 18:31:50,qcarson@example.org,john.doe@personal.com,Exclusive Offer: Automated heuristic initiative,Spam
55798a17-b0e0-4797-be3b-605e08c691cf,2024-03-17 18:31:50,ibarrett@example.net,john.doe@personal.com,Meeting Request: Art safe record.,Work
16136f07-a0a9-4c8c-9296-a2ec87ce8a70,2024-03-24 18:31:50,wilsonandrea@example.org,john.doe@personal.com,Free Gift: call,Spam
95a1dba9-944c-48a2-9a2b-4a74c7477b55,2024-03-15 18:31:50,john.doe@personal.com,wileymichelle@example.com,"Client Feedback: Weaver, Casey and Gill",Work
a94884d7-431f-4d72-859c-4a286181b9e6,2024-03-09 18:31:50,charlotte79@example.org,john.doe@personal.com,Weekend plans?,Personal
3d785b19-0780-42fe-afa4-cf129ffe7ba4,2024-03-12 18:31:50,zstevens@example.net,john.doe@personal.com,Exclusive Offer: Persevering object-oriented protocol,Spam
757e474b-690c-4084-af8f-5c1b15e258c1,2024-03-26 18:31:50,smontgomery@example.org,john.doe@personal.com,Exclusive Offer: Multi-tiered multi-state capacity,Spam
4f999662-ebb3-44e3-b3f9-9e073c5b96bc,2024-03-10 18:31:50,taraarcher@example.com,john.doe@personal.com,"Project Update - Vincent, Young and Buck",Work
caec7fa9-a6ed-4ffe-b0ba-b777bf6905fb,2024-03-16 18:31:50,john.doe@personal.com,qaguilar@example.net,Student.: Unit prepare.,Personal
bc596be0-8907-4922-8893-bd3456334ee1,2024-03-18 18:31:50,amysullivan@example.net,john.doe@personal.com,Client Feedback: Hall-Hernandez,Work
c8b08b02-f40d-42ec-9c87-fcefbd8c901b,2024-03-06 18:31:50,mariah16@example.org,john.doe@personal.com,Exclusive Offer: Devolved foreground forecast,Spam
32e47c0c-9406-4417-b280-0dcd2a05fab7,2024-03-13 18:31:50,carolhoffman@example.org,john.doe@personal.com,Weekend plans?,Personal
650109da-6fda-4986-87ed-574f5294d8bd,2024-03-15 18:31:50,rholmes@example.com,john.doe@personal.com,Limited Time Deal: matrix web-enabled users,Spam
df5bc333-23c1-4912-925d-1e5af16de19e,2024-03-04 18:31:50,jbell@example.org,john.doe@personal.com,Task Status: Chiropractor,Work
68891622-cb1d-44db-bdd8-96d16b3e89d6,2024-03-17 18:31:50,robinsonkatelyn@example.com,john.doe@personal.com,Project Update - Stein-Schroeder,Work
70bb7cba-28a1-4837-94fd-1ea9538afeb7,2024-03-18 18:31:50,john.doe@personal.com,charlotte79@example.org,Catching up,Personal
8a1cd283-7871-45b1-bd0f-704a45e6fc1b,2024-03-22 18:31:50,markmartin@example.com,john.doe@personal.com,Free Gift: trip,Spam
14827fc8-adb7-4fc4-9478-9dea509cf7fa,2024-02-28 18:31:50,john.doe@personal.com,deboraharellano@example.com,Country.: Me quite as.,Personal
eebae929-8dfe-4777-8d20-4f218512bec2,2024-03-25 18:31:50,ywood@example.net,john.doe@personal.com,Win a Prize: Preston-Holland,Spam
fb133b36-39c7-4916-b999-ac6b66458d17,2024-02-29 18:31:50,yshelton@example.net,john.doe@personal.com,"Task Status: Engineer, control and instrumentation",Work
84023274-600d-4dc4-a25b-b198b7305002,2024-03-24 18:31:50,john.doe@personal.com,pittmanvincent@example.net,Meeting Request: Against six interview anything movement.,Work
9795e709-22f4-4383-a4e9-3137d61c9ab6,2024-03-17 18:31:50,rholmes@example.com,john.doe@personal.com,Free Gift: rather,Spam
b9ea1d62-352a-4379-a102-407f7d611d93,2024-03-24 18:31:50,john.doe@personal.com,josephperez@example.net,Seem political.: Key because skin region catch.,Personal
8ffe1674-b06e-46bc-bc48-40292f4435c9,2024-02-29 18:31:50,carolfreeman@example.net,john.doe@personal.com,Task Status: Games developer,Work
3f0e08b5-7dea-4df5-a326-3c6e66227cda,2024-03-24 18:31:50,marie69@example.com,john.doe@personal.com,Meeting Request: Style night girl former.,Work
6aa2110d-e2e1-4587-9b14-08a9d001d0b2,2024-03-06 18:31:50,danielgonzalez@example.net,john.doe@personal.com,Catching up,Personal
83465385-737b-4f2b-abea-6ff1cc57ee9d,2024-03-27 18:31:50,hgarcia@example.com,john.doe@personal.com,Project Update - Gray-Daniel,Work
fc4d712e-96c9-42ec-9fa6-d4e19c873d32,2024-03-13 18:31:50,tanderson@example.net,john.doe@personal.com,"Project Update - Hampton, Williams and Rose",Work
9380c856-6598-41f2-b7f9-6fbd5cb3bb44,2024-03-15 18:31:50,john23@example.net,john.doe@personal.com,Win a Prize: Martin-Perez,Spam
cd650ea7-0ef8-461c-b626-58c996ea0b3f,2024-03-24 18:31:50,johnbrennan@example.org,john.doe@personal.com,Win a Prize: Cohen-Fitzpatrick,Spam
46cf0790-8220-43a0-9c83-450a16bbe9c9,2024-03-16 18:31:50,john.doe@personal.com,jamescummings@example.net,Catching up,Personal
e6db58f0-687f-4667-b6a9-8dd4b3fa2125,2024-02-29 18:31:50,martinezcurtis@example.com,john.doe@personal.com,Project Update - Ruiz and Sons,Work
dd0ca0a4-f808-4281-b96a-9c7bad9e5374,2024-03-08 18:31:50,john.doe@personal.com,jamiewatkins@example.org,How are you?,Personal
827d1c03-3126-4200-9c37-d11927d89e11,2024-03-05 18:31:50,john.doe@personal.com,fletcherstephanie@example.net,How are you?,Personal
61e5d554-6d05-485d-b738-aa66b9144b91,2024-03-29 18:31:50,millernicole@example.net,john.doe@personal.com,Free Gift: real,Spam
4cc8c629-f2f9-4da5-a577-6745d8f21b75,2024-03-02 18:31:50,whicks@example.net,john.doe@personal.com,Win a Prize: Turner-Mcclain,Spam
8caea0e8-8e74-4bd3-98c8-370a3cd834b1,2024-03-02 18:31:50,ebuck@example.org,john.doe@personal.com,Task Status: Arboriculturist,Work
32b8d84f-2cb4-4300-9022-76edff68dede,2024-03-25 18:31:50,john.doe@personal.com,elizabethtate@example.net,Catching up,Personal
19e8194a-2ed0-4c4d-800d-6a898d3341e6,2024-03-12 18:31:50,josephperez@example.net,john.doe@personal.com,Catching up,Personal
d561ea00-34d5-4a66-b4c6-e0182aee3ac0,2024-03-07 18:31:50,deboraharellano@example.com,john.doe@personal.com,Weekend plans?,Personal
5dd5461a-c5c2-463f-9d8f-c0545928cadc,2024-03-13 18:31:50,stephen02@example.net,john.doe@personal.com,Project Update - Campbell-Bishop,Work
23cfa0a0-7e68-415b-9250-e49883687552,2024-03-29 18:31:50,robert88@example.net,john.doe@personal.com,Weekend plans?,Personal
cf4bb275-82b2-420b-8015-6e743647d13a,2024-03-19 18:31:50,tdonaldson@example.org,john.doe@personal.com,Limited Time Deal: transform back-end eyeballs,Spam
52f3097e-a472-444f-9c62-50a8f07eb340,2024-03-10 18:31:50,john.doe@personal.com,jacob72@example.net,Catching up,Personal
619e4533-0314-41c9-9e51-fac602f16ebc,2024-03-29 18:31:50,jenniferwebster@example.com,john.doe@personal.com,How are you?,Personal
df051e6c-613b-4d5d-a8b3-88490fd46ead,2024-03-29 18:31:50,kelly80@example.net,john.doe@personal.com,Meeting Request: Cover across feel minute where.,Work
f447112b-95c1-432b-b1a9-fec657afe2bb,2024-03-29 18:31:50,ebranch@example.net,john.doe@personal.com,Free Gift: eye,Spam
e94768c7-5c5a-4328-b4b3-bbbac0fd0508,2024-03-11 18:31:50,tara81@example.net,john.doe@personal.com,Exclusive Offer: Upgradable actuating matrices,Spam
3d5af9fe-a76c-4cdc-9156-1a01e1a11f4d,2024-03-23 18:31:50,john.doe@personal.com,flemingthomas@example.net,Whatever nothing.: Consumer specific collection.,Personal
87b3ff34-6d18-477e-ad5d-637d8f94a539,2024-03-17 18:31:50,mooresteven@example.com,john.doe@personal.com,"Win a Prize: Williams, Kirby and Newton",Spam
ea9b790e-6ebb-403b-b024-5c8d7085df52,2024-03-27 18:31:50,john.doe@personal.com,kramerbrandi@example.org,Project Update - Rivera-Flowers,Work
2b26f83b-ee8d-4dfd-8c74-9458091c8f3f,2024-03-12 18:31:50,matthewking@example.org,john.doe@personal.com,"Project Update - Lewis, Campbell and Park",Work
84f160bf-6fec-4960-a07c-137712614f19,2024-03-01 18:31:50,hzimmerman@example.org,john.doe@personal.com,Catching up,Personal
640f175b-f1b5-41e0-833a-f46f32d480e3,2024-03-20 18:31:50,keithsmith@example.net,john.doe@personal.com,Meeting Request: Born once performance affect south.,Work
5028ddf9-4ef7-4676-98fe-0608e35f121b,2024-03-07 18:31:50,kramerbrandi@example.org,john.doe@personal.com,"Project Update - Mccoy, Martin and Mora",Work
4b46d7e6-2f59-41a1-8f86-a1c38502ffa0,2024-03-02 18:31:50,john.doe@personal.com,harold89@example.com,Meeting Request: Alone fall.,Work
ebd171a4-ab91-4edc-baa8-c8556cca7782,2024-03-26 18:31:50,brownnatalie@example.net,john.doe@personal.com,Limited Time Deal: matrix best-of-breed web services,Spam
7aebb508-ba74-4694-a365-cde4a01dcd8b,2024-03-27 18:31:50,wcopeland@example.net,john.doe@personal.com,Win a Prize: Wilson-Ramirez,Spam
eb002bc3-3d14-40c9-a75b-7b0a0c048622,2024-03-25 18:31:50,harold89@example.com,john.doe@personal.com,Task Status: Visual merchandiser,Work
acaf73c7-a388-456b-83e6-0cc09a27394c,2024-03-07 18:31:50,brownnatalie@example.net,john.doe@personal.com,Limited Time Deal: incubate compelling web services,Spam
8fc314ba-d0f7-4c6d-adf0-49bfbcc66ac4,2024-03-17 18:31:50,whicks@example.net,john.doe@personal.com,Win a Prize: Benjamin Inc,Spam
de6e199a-2676-4789-adc9-6fab2a62856b,2024-02-28 18:31:50,jmyers@example.net,john.doe@personal.com,Limited Time Deal: e-enable one-to-one platforms,Spam
d5b2e08b-45b7-4f39-b9ce-bc64af81b9c4,2024-03-08 18:31:50,kevincooper@example.org,john.doe@personal.com,Free Gift: reveal,Spam
f9e32f40-cf41-46b2-9c78-766216b66e68,2024-03-24 18:31:50,josephperez@example.net,john.doe@personal.com,How are you?,Personal
9d210b69-60de-4bef-8ea5-6fd1166865a2,2024-03-18 18:31:50,qmiller@example.com,john.doe@personal.com,Limited Time Deal: deploy next-generation partnerships,Spam
f852f866-23dc-44dd-bb5d-bfafba39aa5d,2024-03-28 18:31:50,john.doe@personal.com,taylorbaker@example.net,How are you?,Personal
b8805440-529d-4e44-8111-7c2c06cb7cae,2024-03-22 18:31:50,daniellewarren@example.com,john.doe@personal.com,Throw.: Power want for event.,Personal
826f572f-d526-4907-b27b-e5c3fd07ce2b,2024-03-01 18:31:50,john.doe@personal.com,taraarcher@example.com,Client Feedback: Lambert-Burke,Work
d73f33f8-09ef-41ad-aaac-b5261fdfa2b3,2024-03-28 18:31:50,taylortravis@example.com,john.doe@personal.com,Free Gift: both,Spam
87c6767f-e9b1-44ff-905b-a488c2bee6be,2024-03-02 18:31:50,christina60@example.com,john.doe@personal.com,Limited Time Deal: transform web-enabled ROI,Spam
ca94968a-b0a0-4271-90ef-ffc0335c4e8d,2024-03-19 18:31:50,hzimmerman@example.org,john.doe@personal.com,How are you?,Personal
a83b631a-c990-482d-bf66-6ca3b9e31541,2024-03-01 18:31:50,john.doe@personal.com,garrettlynn@example.com,"Project Update - Mann, Brown and Valdez",Work
6f6b3608-38d5-4efa-947a-97674aeec5af,2024-03-05 18:31:50,ryan02@example.org,john.doe@personal.com,Win a Prize: Owen-Barron,Spam
162ff463-1b75-4fd9-b21e-1202abccffed,2024-03-03 18:31:50,michellebailey@example.net,john.doe@personal.com,How are you?,Personal
86b7da5b-6f39-4230-9f16-629e27e6c89d,2024-03-10 18:31:50,john.doe@personal.com,torresrobert@example.net,Weekend plans?,Personal
e604c203-9ab1-444c-bfc8-b74e3b3bcd3a,2024-02-28 18:31:50,singletonkelly@example.org,john.doe@personal.com,Limited Time Deal: drive distributed users,Spam
